id,question,ground_truth,method,rank,semantic_similarity_to_ground_truth,doc_key,title,source_file,source_type,page,chunk_id,doc_id,retrieval_time_sec,human_support_label,human_note
EVAL078,如果我是本科生，毕业论文抽检主要看什么？,本科毕业论文抽检评议通常围绕选题意义、写作安排、逻辑构建、专业能力、学术规范等方面进行，同时设置学术诚信为否决性指标。,hybrid_rerank,3,0.775842,附件：山东大学本科毕业论文（设计）撰写规范.pdf:1:1|data\kb_docs\附件：山东大学本科毕业论文（设计）撰写规范.pdf|1|1|124,附件：山东大学本科毕业论文（设计）撰写规范,data\kb_docs\附件：山东大学本科毕业论文（设计）撰写规范.pdf,pdf,1,1,附件：山东大学本科毕业论文（设计）撰写规范.pdf:1:1,17.923015,,
EVAL078,如果我是本科生，毕业论文抽检主要看什么？,本科毕业论文抽检评议通常围绕选题意义、写作安排、逻辑构建、专业能力、学术规范等方面进行，同时设置学术诚信为否决性指标。,hybrid_rerank,4,0.770841,附件：山东大学本科毕业论文（设计）撰写规范.docx:0:1|data\kb_docs\附件：山东大学本科毕业论文（设计）撰写规范.docx|None|1|178,附件：山东大学本科毕业论文（设计）撰写规范,data\kb_docs\附件：山东大学本科毕业论文（设计）撰写规范.docx,docx,,1,附件：山东大学本科毕业论文（设计）撰写规范.docx:0:1,17.923015,,
EVAL078,如果我是本科生，毕业论文抽检主要看什么？,本科毕业论文抽检评议通常围绕选题意义、写作安排、逻辑构建、专业能力、学术规范等方面进行，同时设置学术诚信为否决性指标。,hybrid_rerank,5,0.755804,faq:FAQ027|data\faq_database.json|None|27|216,FAQ FAQ027,data\faq_database.json,faq_json,,27,faq:FAQ027,17.923015,,
EVAL079,如果我是本科生，哪些情况会影响学士学位授予？,若存在学位论文或公开发表研究成果抄袭、篡改、伪造等学术不端行为且情节严重，或存在代写、买卖论文等行为，或在读期间受到记过以上处分且申请学位时尚未解除等情形，不授予学士学位。,bm25_only,1,0.962399,faq:FAQ033|data\faq_database.json|None|33|222,FAQ FAQ033,data\faq_database.json,faq_json,,33,faq:FAQ033,0.002396,,
EVAL079,如果我是本科生，哪些情况会影响学士学位授予？,若存在学位论文或公开发表研究成果抄袭、篡改、伪造等学术不端行为且情节严重，或存在代写、买卖论文等行为，或在读期间受到记过以上处分且申请学位时尚未解除等情形，不授予学士学位。,bm25_only,2,0.830851,学校文件Teaching service.pdf:2:1|data\kb_docs\学校文件Teaching service.pdf|2|1|41,学校文件Teaching service,data\kb_docs\学校文件Teaching service.pdf,pdf,2,1,学校文件Teaching service.pdf:2:1,0.002396,,
EVAL079,如果我是本科生，哪些情况会影响学士学位授予？,若存在学位论文或公开发表研究成果抄袭、篡改、伪造等学术不端行为且情节严重，或存在代写、买卖论文等行为，或在读期间受到记过以上处分且申请学位时尚未解除等情形，不授予学士学位。,bm25_only,3,0.732351,学校文件Teaching service.pdf:1:1|data\kb_docs\学校文件Teaching service.pdf|1|1|40,学校文件Teaching service,data\kb_docs\学校文件Teaching service.pdf,pdf,1,1,学校文件Teaching service.pdf:1:1,0.002396,,
EVAL079,如果我是本科生，哪些情况会影响学士学位授予？,若存在学位论文或公开发表研究成果抄袭、篡改、伪造等学术不端行为且情节严重，或存在代写、买卖论文等行为，或在读期间受到记过以上处分且申请学位时尚未解除等情形，不授予学士学位。,bm25_only,4,0.914076,faq:FAQ060|data\faq_database.json|None|60|249,FAQ FAQ060,data\faq_database.json,faq_json,,60,faq:FAQ060,0.002396,,
EVAL079,如果我是本科生，哪些情况会影响学士学位授予？,若存在学位论文或公开发表研究成果抄袭、篡改、伪造等学术不端行为且情节严重，或存在代写、买卖论文等行为，或在读期间受到记过以上处分且申请学位时尚未解除等情形，不授予学士学位。,bm25_only,5,0.674242,faq:FAQ034|data\faq_database.json|None|34|223,FAQ FAQ034,data\faq_database.json,faq_json,,34,faq:FAQ034,0.002396,,
EVAL079,如果我是本科生，哪些情况会影响学士学位授予？,若存在学位论文或公开发表研究成果抄袭、篡改、伪造等学术不端行为且情节严重，或存在代写、买卖论文等行为，或在读期间受到记过以上处分且申请学位时尚未解除等情形，不授予学士学位。,faiss_only,1,0.962399,faq:FAQ033|data\faq_database.json|None|33|222,FAQ FAQ033,data\faq_database.json,faq_json,,33,faq:FAQ033,0.141499,,
EVAL079,如果我是本科生，哪些情况会影响学士学位授予？,若存在学位论文或公开发表研究成果抄袭、篡改、伪造等学术不端行为且情节严重，或存在代写、买卖论文等行为，或在读期间受到记过以上处分且申请学位时尚未解除等情形，不授予学士学位。,faiss_only,2,0.914076,faq:FAQ060|data\faq_database.json|None|60|249,FAQ FAQ060,data\faq_database.json,faq_json,,60,faq:FAQ060,0.141499,,
EVAL079,如果我是本科生，哪些情况会影响学士学位授予？,若存在学位论文或公开发表研究成果抄袭、篡改、伪造等学术不端行为且情节严重，或存在代写、买卖论文等行为，或在读期间受到记过以上处分且申请学位时尚未解除等情形，不授予学士学位。,faiss_only,3,0.830851,学校文件Teaching service.pdf:2:1|data\kb_docs\学校文件Teaching service.pdf|2|1|41,学校文件Teaching service,data\kb_docs\学校文件Teaching service.pdf,pdf,2,1,学校文件Teaching service.pdf:2:1,0.141499,,
EVAL079,如果我是本科生，哪些情况会影响学士学位授予？,若存在学位论文或公开发表研究成果抄袭、篡改、伪造等学术不端行为且情节严重，或存在代写、买卖论文等行为，或在读期间受到记过以上处分且申请学位时尚未解除等情形，不授予学士学位。,faiss_only,4,0.674242,faq:FAQ034|data\faq_database.json|None|34|223,FAQ FAQ034,data\faq_database.json,faq_json,,34,faq:FAQ034,0.141499,,
EVAL079,如果我是本科生，哪些情况会影响学士学位授予？,若存在学位论文或公开发表研究成果抄袭、篡改、伪造等学术不端行为且情节严重，或存在代写、买卖论文等行为，或在读期间受到记过以上处分且申请学位时尚未解除等情形，不授予学士学位。,faiss_only,5,0.732351,学校文件Teaching service.pdf:1:1|data\kb_docs\学校文件Teaching service.pdf|1|1|40,学校文件Teaching service,data\kb_docs\学校文件Teaching service.pdf,pdf,1,1,学校文件Teaching service.pdf:1:1,0.141499,,
EVAL079,如果我是本科生，哪些情况会影响学士学位授予？,若存在学位论文或公开发表研究成果抄袭、篡改、伪造等学术不端行为且情节严重，或存在代写、买卖论文等行为，或在读期间受到记过以上处分且申请学位时尚未解除等情形，不授予学士学位。,hybrid,1,0.962399,faq:FAQ033|data\faq_database.json|None|33|222,FAQ FAQ033,data\faq_database.json,faq_json,,33,faq:FAQ033,0.130736,,
EVAL079,如果我是本科生，哪些情况会影响学士学位授予？,若存在学位论文或公开发表研究成果抄袭、篡改、伪造等学术不端行为且情节严重，或存在代写、买卖论文等行为，或在读期间受到记过以上处分且申请学位时尚未解除等情形，不授予学士学位。,hybrid,2,0.830851,学校文件Teaching service.pdf:2:1|data\kb_docs\学校文件Teaching service.pdf|2|1|41,学校文件Teaching service,data\kb_docs\学校文件Teaching service.pdf,pdf,2,1,学校文件Teaching service.pdf:2:1,0.130736,,
EVAL079,如果我是本科生，哪些情况会影响学士学位授予？,若存在学位论文或公开发表研究成果抄袭、篡改、伪造等学术不端行为且情节严重，或存在代写、买卖论文等行为，或在读期间受到记过以上处分且申请学位时尚未解除等情形，不授予学士学位。,hybrid,3,0.732351,学校文件Teaching service.pdf:1:1|data\kb_docs\学校文件Teaching service.pdf|1|1|40,学校文件Teaching service,data\kb_docs\学校文件Teaching service.pdf,pdf,1,1,学校文件Teaching service.pdf:1:1,0.130736,,
EVAL079,如果我是本科生，哪些情况会影响学士学位授予？,若存在学位论文或公开发表研究成果抄袭、篡改、伪造等学术不端行为且情节严重，或存在代写、买卖论文等行为，或在读期间受到记过以上处分且申请学位时尚未解除等情形，不授予学士学位。,hybrid,4,0.711027,山东大学本科学生学籍管理规定（山大教字〔2023〕17号）.pdf:4:1|data\kb_docs\山东大学本科学生学籍管理规定（山大教字〔2023〕17号）.pdf|4|1|83,山东大学本科学生学籍管理规定（山大教字〔2023〕17号）,data\kb_docs\山东大学本科学生学籍管理规定（山大教字〔2023〕17号）.pdf,pdf,4,1,山东大学本科学生学籍管理规定（山大教字〔2023〕17号）.pdf:4:1,0.130736,,
EVAL079,如果我是本科生，哪些情况会影响学士学位授予？,若存在学位论文或公开发表研究成果抄袭、篡改、伪造等学术不端行为且情节严重，或存在代写、买卖论文等行为，或在读期间受到记过以上处分且申请学位时尚未解除等情形，不授予学士学位。,hybrid,5,0.914076,faq:FAQ060|data\faq_database.json|None|60|249,FAQ FAQ060,data\faq_database.json,faq_json,,60,faq:FAQ060,0.130736,,
EVAL079,如果我是本科生，哪些情况会影响学士学位授予？,若存在学位论文或公开发表研究成果抄袭、篡改、伪造等学术不端行为且情节严重，或存在代写、买卖论文等行为，或在读期间受到记过以上处分且申请学位时尚未解除等情形，不授予学士学位。,hybrid_rerank,1,0.962399,faq:FAQ033|data\faq_database.json|None|33|222,FAQ FAQ033,data\faq_database.json,faq_json,,33,faq:FAQ033,18.0338,,
EVAL079,如果我是本科生，哪些情况会影响学士学位授予？,若存在学位论文或公开发表研究成果抄袭、篡改、伪造等学术不端行为且情节严重，或存在代写、买卖论文等行为，或在读期间受到记过以上处分且申请学位时尚未解除等情形，不授予学士学位。,hybrid_rerank,2,0.830851,学校文件Teaching service.pdf:2:1|data\kb_docs\学校文件Teaching service.pdf|2|1|41,学校文件Teaching service,data\kb_docs\学校文件Teaching service.pdf,pdf,2,1,学校文件Teaching service.pdf:2:1,18.0338,,
EVAL079,如果我是本科生，哪些情况会影响学士学位授予？,若存在学位论文或公开发表研究成果抄袭、篡改、伪造等学术不端行为且情节严重，或存在代写、买卖论文等行为，或在读期间受到记过以上处分且申请学位时尚未解除等情形，不授予学士学位。,hybrid_rerank,3,0.732351,学校文件Teaching service.pdf:1:1|data\kb_docs\学校文件Teaching service.pdf|1|1|40,学校文件Teaching service,data\kb_docs\学校文件Teaching service.pdf,pdf,1,1,学校文件Teaching service.pdf:1:1,18.0338,,
EVAL079,如果我是本科生，哪些情况会影响学士学位授予？,若存在学位论文或公开发表研究成果抄袭、篡改、伪造等学术不端行为且情节严重，或存在代写、买卖论文等行为，或在读期间受到记过以上处分且申请学位时尚未解除等情形，不授予学士学位。,hybrid_rerank,4,0.711027,山东大学本科学生学籍管理规定（山大教字〔2023〕17号）.pdf:4:1|data\kb_docs\山东大学本科学生学籍管理规定（山大教字〔2023〕17号）.pdf|4|1|83,山东大学本科学生学籍管理规定（山大教字〔2023〕17号）,data\kb_docs\山东大学本科学生学籍管理规定（山大教字〔2023〕17号）.pdf,pdf,4,1,山东大学本科学生学籍管理规定（山大教字〔2023〕17号）.pdf:4:1,18.0338,,
EVAL079,如果我是本科生，哪些情况会影响学士学位授予？,若存在学位论文或公开发表研究成果抄袭、篡改、伪造等学术不端行为且情节严重，或存在代写、买卖论文等行为，或在读期间受到记过以上处分且申请学位时尚未解除等情形，不授予学士学位。,hybrid_rerank,5,0.674242,faq:FAQ034|data\faq_database.json|None|34|223,FAQ FAQ034,data\faq_database.json,faq_json,,34,faq:FAQ034,18.0338,,
EVAL001,本科生休学最多可以申请几次？,学生因病或不可抗力休学，最多可以申请两次，每次休学期限最长不得超过一年；学生可一次或多次申请休学创业，但累计休学年限不得超过四年。,bm25_only,1,0.954257,faq:FAQ001|data\faq_database.json|None|1|190,FAQ FAQ001,data\faq_database.json,faq_json,,1,faq:FAQ001,0.001813,,
EVAL001,本科生休学最多可以申请几次？,学生因病或不可抗力休学，最多可以申请两次，每次休学期限最长不得超过一年；学生可一次或多次申请休学创业，但累计休学年限不得超过四年。,bm25_only,2,0.906117,服务流程-学籍异动.pdf:2:1|data\kb_docs\服务流程-学籍异动.pdf|2|1|93,服务流程-学籍异动,data\kb_docs\服务流程-学籍异动.pdf,pdf,2,1,服务流程-学籍异动.pdf:2:1,0.001813,,
EVAL001,本科生休学最多可以申请几次？,学生因病或不可抗力休学，最多可以申请两次，每次休学期限最长不得超过一年；学生可一次或多次申请休学创业，但累计休学年限不得超过四年。,bm25_only,3,0.764023,山东大学本科学生学籍管理规定（山大教字〔2023〕17号）.pdf:4:1|data\kb_docs\山东大学本科学生学籍管理规定（山大教字〔2023〕17号）.pdf|4|1|83,山东大学本科学生学籍管理规定（山大教字〔2023〕17号）,data\kb_docs\山东大学本科学生学籍管理规定（山大教字〔2023〕17号）.pdf,pdf,4,1,山东大学本科学生学籍管理规定（山大教字〔2023〕17号）.pdf:4:1,0.001813,,
EVAL001,本科生休学最多可以申请几次？,学生因病或不可抗力休学，最多可以申请两次，每次休学期限最长不得超过一年；学生可一次或多次申请休学创业，但累计休学年限不得超过四年。,bm25_only,4,0.87382,faq:FAQ041|data\faq_database.json|None|41|230,FAQ FAQ041,data\faq_database.json,faq_json,,41,faq:FAQ041,0.001813,,
EVAL001,本科生休学最多可以申请几次？,学生因病或不可抗力休学，最多可以申请两次，每次休学期限最长不得超过一年；学生可一次或多次申请休学创业，但累计休学年限不得超过四年。,bm25_only,5,0.682036,faq:FAQ002|data\faq_database.json|None|2|191,FAQ FAQ002,data\faq_database.json,faq_json,,2,faq:FAQ002,0.001813,,
EVAL001,本科生休学最多可以申请几次？,学生因病或不可抗力休学，最多可以申请两次，每次休学期限最长不得超过一年；学生可一次或多次申请休学创业，但累计休学年限不得超过四年。,faiss_only,1,0.954257,faq:FAQ001|data\faq_database.json|None|1|190,FAQ FAQ001,data\faq_database.json,faq_json,,1,faq:FAQ001,0.115064,,
EVAL001,本科生休学最多可以申请几次？,学生因病或不可抗力休学，最多可以申请两次，每次休学期限最长不得超过一年；学生可一次或多次申请休学创业，但累计休学年限不得超过四年。,faiss_only,2,0.906117,服务流程-学籍异动.pdf:2:1|data\kb_docs\服务流程-学籍异动.pdf|2|1|93,服务流程-学籍异动,data\kb_docs\服务流程-学籍异动.pdf,pdf,2,1,服务流程-学籍异动.pdf:2:1,0.115064,,
EVAL001,本科生休学最多可以申请几次？,学生因病或不可抗力休学，最多可以申请两次，每次休学期限最长不得超过一年；学生可一次或多次申请休学创业，但累计休学年限不得超过四年。,faiss_only,3,0.87382,faq:FAQ041|data\faq_database.json|None|41|230,FAQ FAQ041,data\faq_database.json,faq_json,,41,faq:FAQ041,0.115064,,
EVAL001,本科生休学最多可以申请几次？,学生因病或不可抗力休学，最多可以申请两次，每次休学期限最长不得超过一年；学生可一次或多次申请休学创业，但累计休学年限不得超过四年。,faiss_only,4,0.764023,山东大学本科学生学籍管理规定（山大教字〔2023〕17号）.pdf:4:1|data\kb_docs\山东大学本科学生学籍管理规定（山大教字〔2023〕17号）.pdf|4|1|83,山东大学本科学生学籍管理规定（山大教字〔2023〕17号）,data\kb_docs\山东大学本科学生学籍管理规定（山大教字〔2023〕17号）.pdf,pdf,4,1,山东大学本科学生学籍管理规定（山大教字〔2023〕17号）.pdf:4:1,0.115064,,
EVAL001,本科生休学最多可以申请几次？,学生因病或不可抗力休学，最多可以申请两次，每次休学期限最长不得超过一年；学生可一次或多次申请休学创业，但累计休学年限不得超过四年。,faiss_only,5,0.84333,faq:FAQ042|data\faq_database.json|None|42|231,FAQ FAQ042,data\faq_database.json,faq_json,,42,faq:FAQ042,0.115064,,
EVAL001,本科生休学最多可以申请几次？,学生因病或不可抗力休学，最多可以申请两次，每次休学期限最长不得超过一年；学生可一次或多次申请休学创业，但累计休学年限不得超过四年。,hybrid,1,0.954257,faq:FAQ001|data\faq_database.json|None|1|190,FAQ FAQ001,data\faq_database.json,faq_json,,1,faq:FAQ001,0.133884,,
EVAL001,本科生休学最多可以申请几次？,学生因病或不可抗力休学，最多可以申请两次，每次休学期限最长不得超过一年；学生可一次或多次申请休学创业，但累计休学年限不得超过四年。,hybrid,2,0.906117,服务流程-学籍异动.pdf:2:1|data\kb_docs\服务流程-学籍异动.pdf|2|1|93,服务流程-学籍异动,data\kb_docs\服务流程-学籍异动.pdf,pdf,2,1,服务流程-学籍异动.pdf:2:1,0.133884,,
EVAL001,本科生休学最多可以申请几次？,学生因病或不可抗力休学，最多可以申请两次，每次休学期限最长不得超过一年；学生可一次或多次申请休学创业，但累计休学年限不得超过四年。,hybrid,3,0.764023,山东大学本科学生学籍管理规定（山大教字〔2023〕17号）.pdf:4:1|data\kb_docs\山东大学本科学生学籍管理规定（山大教字〔2023〕17号）.pdf|4|1|83,山东大学本科学生学籍管理规定（山大教字〔2023〕17号）,data\kb_docs\山东大学本科学生学籍管理规定（山大教字〔2023〕17号）.pdf,pdf,4,1,山东大学本科学生学籍管理规定（山大教字〔2023〕17号）.pdf:4:1,0.133884,,
EVAL001,本科生休学最多可以申请几次？,学生因病或不可抗力休学，最多可以申请两次，每次休学期限最长不得超过一年；学生可一次或多次申请休学创业，但累计休学年限不得超过四年。,hybrid,4,0.87382,faq:FAQ041|data\faq_database.json|None|41|230,FAQ FAQ041,data\faq_database.json,faq_json,,41,faq:FAQ041,0.133884,,
EVAL001,本科生休学最多可以申请几次？,学生因病或不可抗力休学，最多可以申请两次，每次休学期限最长不得超过一年；学生可一次或多次申请休学创业，但累计休学年限不得超过四年。,hybrid,5,0.682036,faq:FAQ002|data\faq_database.json|None|2|191,FAQ FAQ002,data\faq_database.json,faq_json,,2,faq:FAQ002,0.133884,,
EVAL001,本科生休学最多可以申请几次？,学生因病或不可抗力休学，最多可以申请两次，每次休学期限最长不得超过一年；学生可一次或多次申请休学创业，但累计休学年限不得超过四年。,hybrid_rerank,1,0.954257,faq:FAQ001|data\faq_database.json|None|1|190,FAQ FAQ001,data\faq_database.json,faq_json,,1,faq:FAQ001,17.847746,,
EVAL001,本科生休学最多可以申请几次？,学生因病或不可抗力休学，最多可以申请两次，每次休学期限最长不得超过一年；学生可一次或多次申请休学创业，但累计休学年限不得超过四年。,hybrid_rerank,2,0.906117,服务流程-学籍异动.pdf:2:1|data\kb_docs\服务流程-学籍异动.pdf|2|1|93,服务流程-学籍异动,data\kb_docs\服务流程-学籍异动.pdf,pdf,2,1,服务流程-学籍异动.pdf:2:1,17.847746,,
EVAL001,本科生休学最多可以申请几次？,学生因病或不可抗力休学，最多可以申请两次，每次休学期限最长不得超过一年；学生可一次或多次申请休学创业，但累计休学年限不得超过四年。,hybrid_rerank,3,0.764023,山东大学本科学生学籍管理规定（山大教字〔2023〕17号）.pdf:4:1|data\kb_docs\山东大学本科学生学籍管理规定（山大教字〔2023〕17号）.pdf|4|1|83,山东大学本科学生学籍管理规定（山大教字〔2023〕17号）,data\kb_docs\山东大学本科学生学籍管理规定（山大教字〔2023〕17号）.pdf,pdf,4,1,山东大学本科学生学籍管理规定（山大教字〔2023〕17号）.pdf:4:1,17.847746,,
EVAL001,本科生休学最多可以申请几次？,学生因病或不可抗力休学，最多可以申请两次，每次休学期限最长不得超过一年；学生可一次或多次申请休学创业，但累计休学年限不得超过四年。,hybrid_rerank,4,0.87382,faq:FAQ041|data\faq_database.json|None|41|230,FAQ FAQ041,data\faq_database.json,faq_json,,41,faq:FAQ041,17.847746,,
EVAL001,本科生休学最多可以申请几次？,学生因病或不可抗力休学，最多可以申请两次，每次休学期限最长不得超过一年；学生可一次或多次申请休学创业，但累计休学年限不得超过四年。,hybrid_rerank,5,0.765956,faq:FAQ008|data\faq_database.json|None|8|197,FAQ FAQ008,data\faq_database.json,faq_json,,8,faq:FAQ008,17.847746,,
EVAL002,办理休学需要上传哪些材料？,办理本科生休学一般需要上传：1. 学生本人及家长签名的休学申请书；2. 因病休学需提供医院诊断证明供校医院审核；3. 创业休学需提供个人创业规划及工商管理部门出具的营业执照等相关证明；4. 如需删除课程，还需上传经学院教务员审核的《山东大学本科生学籍异动课程变动手续单》。,bm25_only,1,0.985411,faq:FAQ002|data\faq_database.json|None|2|191,FAQ FAQ002,data\faq_database.json,faq_json,,2,faq:FAQ002,0.001896,,
EVAL002,办理休学需要上传哪些材料？,办理本科生休学一般需要上传：1. 学生本人及家长签名的休学申请书；2. 因病休学需提供医院诊断证明供校医院审核；3. 创业休学需提供个人创业规划及工商管理部门出具的营业执照等相关证明；4. 如需删除课程，还需上传经学院教务员审核的《山东大学本科生学籍异动课程变动手续单》。,bm25_only,2,0.949856,服务流程-学籍异动.pdf:3:1|data\kb_docs\服务流程-学籍异动.pdf|3|1|94,服务流程-学籍异动,data\kb_docs\服务流程-学籍异动.pdf,pdf,3,1,服务流程-学籍异动.pdf:3:1,0.001896,,
EVAL002,办理休学需要上传哪些材料？,办理本科生休学一般需要上传：1. 学生本人及家长签名的休学申请书；2. 因病休学需提供医院诊断证明供校医院审核；3. 创业休学需提供个人创业规划及工商管理部门出具的营业执照等相关证明；4. 如需删除课程，还需上传经学院教务员审核的《山东大学本科生学籍异动课程变动手续单》。,bm25_only,3,0.897934,faq:FAQ004|data\faq_database.json|None|4|193,FAQ FAQ004,data\faq_database.json,faq_json,,4,faq:FAQ004,0.001896,,
EVAL002,办理休学需要上传哪些材料？,办理本科生休学一般需要上传：1. 学生本人及家长签名的休学申请书；2. 因病休学需提供医院诊断证明供校医院审核；3. 创业休学需提供个人创业规划及工商管理部门出具的营业执照等相关证明；4. 如需删除课程，还需上传经学院教务员审核的《山东大学本科生学籍异动课程变动手续单》。,bm25_only,4,0.885974,faq:FAQ003|data\faq_database.json|None|3|192,FAQ FAQ003,data\faq_database.json,faq_json,,3,faq:FAQ003,0.001896,,
EVAL002,办理休学需要上传哪些材料？,办理本科生休学一般需要上传：1. 学生本人及家长签名的休学申请书；2. 因病休学需提供医院诊断证明供校医院审核；3. 创业休学需提供个人创业规划及工商管理部门出具的营业执照等相关证明；4. 如需删除课程，还需上传经学院教务员审核的《山东大学本科生学籍异动课程变动手续单》。,bm25_only,5,0.864952,服务流程-学籍异动.pdf:4:1|data\kb_docs\服务流程-学籍异动.pdf|4|1|95,服务流程-学籍异动,data\kb_docs\服务流程-学籍异动.pdf,pdf,4,1,服务流程-学籍异动.pdf:4:1,0.001896,,
EVAL002,办理休学需要上传哪些材料？,办理本科生休学一般需要上传：1. 学生本人及家长签名的休学申请书；2. 因病休学需提供医院诊断证明供校医院审核；3. 创业休学需提供个人创业规划及工商管理部门出具的营业执照等相关证明；4. 如需删除课程，还需上传经学院教务员审核的《山东大学本科生学籍异动课程变动手续单》。,faiss_only,1,0.985411,faq:FAQ002|data\faq_database.json|None|2|191,FAQ FAQ002,data\faq_database.json,faq_json,,2,faq:FAQ002,0.173573,,
EVAL002,办理休学需要上传哪些材料？,办理本科生休学一般需要上传：1. 学生本人及家长签名的休学申请书；2. 因病休学需提供医院诊断证明供校医院审核；3. 创业休学需提供个人创业规划及工商管理部门出具的营业执照等相关证明；4. 如需删除课程，还需上传经学院教务员审核的《山东大学本科生学籍异动课程变动手续单》。,faiss_only,2,0.949856,服务流程-学籍异动.pdf:3:1|data\kb_docs\服务流程-学籍异动.pdf|3|1|94,服务流程-学籍异动,data\kb_docs\服务流程-学籍异动.pdf,pdf,3,1,服务流程-学籍异动.pdf:3:1,0.173573,,
EVAL002,办理休学需要上传哪些材料？,办理本科生休学一般需要上传：1. 学生本人及家长签名的休学申请书；2. 因病休学需提供医院诊断证明供校医院审核；3. 创业休学需提供个人创业规划及工商管理部门出具的营业执照等相关证明；4. 如需删除课程，还需上传经学院教务员审核的《山东大学本科生学籍异动课程变动手续单》。,faiss_only,3,0.796231,山东大学本科学生学籍管理规定（山大教字〔2023〕17号）.pdf:4:2|data\kb_docs\山东大学本科学生学籍管理规定（山大教字〔2023〕17号）.pdf|4|2|84,山东大学本科学生学籍管理规定（山大教字〔2023〕17号）,data\kb_docs\山东大学本科学生学籍管理规定（山大教字〔2023〕17号）.pdf,pdf,4,2,山东大学本科学生学籍管理规定（山大教字〔2023〕17号）.pdf:4:2,0.173573,,
EVAL002,办理休学需要上传哪些材料？,办理本科生休学一般需要上传：1. 学生本人及家长签名的休学申请书；2. 因病休学需提供医院诊断证明供校医院审核；3. 创业休学需提供个人创业规划及工商管理部门出具的营业执照等相关证明；4. 如需删除课程，还需上传经学院教务员审核的《山东大学本科生学籍异动课程变动手续单》。,faiss_only,4,0.802402,山东大学本科学生学籍管理规定（山大教字〔2023〕17号）.pdf:4:1|data\kb_docs\山东大学本科学生学籍管理规定（山大教字〔2023〕17号）.pdf|4|1|83,山东大学本科学生学籍管理规定（山大教字〔2023〕17号）,data\kb_docs\山东大学本科学生学籍管理规定（山大教字〔2023〕17号）.pdf,pdf,4,1,山东大学本科学生学籍管理规定（山大教字〔2023〕17号）.pdf:4:1,0.173573,,
EVAL002,办理休学需要上传哪些材料？,办理本科生休学一般需要上传：1. 学生本人及家长签名的休学申请书；2. 因病休学需提供医院诊断证明供校医院审核；3. 创业休学需提供个人创业规划及工商管理部门出具的营业执照等相关证明；4. 如需删除课程，还需上传经学院教务员审核的《山东大学本科生学籍异动课程变动手续单》。,faiss_only,5,0.897934,faq:FAQ004|data\faq_database.json|None|4|193,FAQ FAQ004,data\faq_database.json,faq_json,,4,faq:FAQ004,0.173573,,
EVAL002,办理休学需要上传哪些材料？,办理本科生休学一般需要上传：1. 学生本人及家长签名的休学申请书；2. 因病休学需提供医院诊断证明供校医院审核；3. 创业休学需提供个人创业规划及工商管理部门出具的营业执照等相关证明；4. 如需删除课程，还需上传经学院教务员审核的《山东大学本科生学籍异动课程变动手续单》。,hybrid,1,0.985411,faq:FAQ002|data\faq_database.json|None|2|191,FAQ FAQ002,data\faq_database.json,faq_json,,2,faq:FAQ002,0.165699,,
EVAL002,办理休学需要上传哪些材料？,办理本科生休学一般需要上传：1. 学生本人及家长签名的休学申请书；2. 因病休学需提供医院诊断证明供校医院审核；3. 创业休学需提供个人创业规划及工商管理部门出具的营业执照等相关证明；4. 如需删除课程，还需上传经学院教务员审核的《山东大学本科生学籍异动课程变动手续单》。,hybrid,2,0.949856,服务流程-学籍异动.pdf:3:1|data\kb_docs\服务流程-学籍异动.pdf|3|1|94,服务流程-学籍异动,data\kb_docs\服务流程-学籍异动.pdf,pdf,3,1,服务流程-学籍异动.pdf:3:1,0.165699,,
EVAL002,办理休学需要上传哪些材料？,办理本科生休学一般需要上传：1. 学生本人及家长签名的休学申请书；2. 因病休学需提供医院诊断证明供校医院审核；3. 创业休学需提供个人创业规划及工商管理部门出具的营业执照等相关证明；4. 如需删除课程，还需上传经学院教务员审核的《山东大学本科生学籍异动课程变动手续单》。,hybrid,3,0.897934,faq:FAQ004|data\faq_database.json|None|4|193,FAQ FAQ004,data\faq_database.json,faq_json,,4,faq:FAQ004,0.165699,,
EVAL002,办理休学需要上传哪些材料？,办理本科生休学一般需要上传：1. 学生本人及家长签名的休学申请书；2. 因病休学需提供医院诊断证明供校医院审核；3. 创业休学需提供个人创业规划及工商管理部门出具的营业执照等相关证明；4. 如需删除课程，还需上传经学院教务员审核的《山东大学本科生学籍异动课程变动手续单》。,hybrid,4,0.885974,faq:FAQ003|data\faq_database.json|None|3|192,FAQ FAQ003,data\faq_database.json,faq_json,,3,faq:FAQ003,0.165699,,
EVAL002,办理休学需要上传哪些材料？,办理本科生休学一般需要上传：1. 学生本人及家长签名的休学申请书；2. 因病休学需提供医院诊断证明供校医院审核；3. 创业休学需提供个人创业规划及工商管理部门出具的营业执照等相关证明；4. 如需删除课程，还需上传经学院教务员审核的《山东大学本科生学籍异动课程变动手续单》。,hybrid,5,0.864952,服务流程-学籍异动.pdf:4:1|data\kb_docs\服务流程-学籍异动.pdf|4|1|95,服务流程-学籍异动,data\kb_docs\服务流程-学籍异动.pdf,pdf,4,1,服务流程-学籍异动.pdf:4:1,0.165699,,
